Time [s],Intensity A,Laser On,AcX,AcY,AcZ,GyX,GyY,GyZ,MPU Temp [C]
11.120,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.130,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.140,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.150,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.160,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.170,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.180,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.190,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.200,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.210,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.220,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.230,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.240,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.250,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.260,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.270,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.280,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.290,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.300,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.310,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.320,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.330,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.340,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.350,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.360,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.370,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.380,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.390,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.400,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.410,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.420,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.430,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.440,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.450,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.460,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.470,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.480,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.490,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.500,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.510,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.520,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.530,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.540,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.550,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.560,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.570,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.580,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.590,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.600,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.610,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.620,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.630,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.640,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.650,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.660,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.670,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.680,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.690,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.700,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.710,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.720,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.730,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.740,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.750,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.760,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.770,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.780,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.790,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.800,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.810,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.820,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.830,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.840,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.850,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.860,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.870,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.880,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.890,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.900,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.910,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.920,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.930,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.940,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.950,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.960,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.970,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
11.980,1150.0,True,0,0,0,0,0,0,23.75294117647059
11.990,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.00,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.010,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.020,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.030,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.040,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.050,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.060,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.070,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.080,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.090,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.100,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.110,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.120,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.130,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.140,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.150,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.160,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.170,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.180,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.190,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.200,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.210,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.220,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.230,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.240,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.250,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.260,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.270,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.280,350.0,True,0,0,0,0,0,0,23.75294117647059
12.290,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.300,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.310,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.320,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.330,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.340,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.350,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.360,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.370,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.380,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.390,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.400,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.410,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.420,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.430,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.440,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.450,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.460,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.470,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.480,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.490,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.500,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.510,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.520,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.530,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.540,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.550,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.560,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.570,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.580,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.590,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.600,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.610,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.620,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.630,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.640,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.650,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.660,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.670,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.680,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.690,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.700,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.710,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.720,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.730,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.740,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.750,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.760,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.770,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.780,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.790,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.800,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.810,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.820,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.830,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.840,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.850,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.860,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.870,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.880,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.890,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.900,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.910,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.920,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.930,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.940,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.950,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.960,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.970,1150.0,True,0,0,0,0,0,0,23.75294117647059
12.980,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
12.990,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.00,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.010,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.020,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.030,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.040,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.050,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.060,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.070,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.080,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.090,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.100,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.110,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.120,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.130,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.140,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.150,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.160,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.170,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.180,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.190,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.200,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.210,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.220,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.230,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.240,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.250,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.260,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.270,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.280,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.290,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.300,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.310,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.320,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.330,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.340,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.350,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.360,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.370,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.380,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.390,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.400,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.410,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.420,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.430,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.440,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.450,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.460,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.470,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.480,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.490,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.500,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.510,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.520,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.530,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.540,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.550,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.560,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.570,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.580,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.590,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.600,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.610,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.620,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.630,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.640,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.650,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.660,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.670,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.680,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.690,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.700,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.710,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.720,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.730,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.740,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.750,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.760,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.770,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.780,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.790,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.800,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.810,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.820,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.830,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.840,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.850,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.860,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.870,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.880,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.890,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.900,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.910,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.920,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.930,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.940,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.950,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.960,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.970,1150.0,True,0,0,0,0,0,0,23.75294117647059
13.980,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
13.990,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.00,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.010,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.020,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.030,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.040,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.050,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.060,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.070,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.080,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.090,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.100,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.110,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.120,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.130,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.140,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.150,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.160,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.170,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.180,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.190,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.200,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.210,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.220,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.230,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.240,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.250,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.260,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.270,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.280,1150.0,True,0,0,0,0,0,0,23.75294117647059
14.290,1133.3333333333333,True,0,0,0,0,0,0,23.75294117647059
14.300,1150.0,True,0,0,0,0,0,0,23.75294117647059
